image,mode,class,alias,prompt_text,threshold_box,threshold_text,n_detections,max_score,first_box_x1y1x2y2,hit
frame_0035.png,extras,cup,paper cup,paper cup.,0.18,0.18,0,0.0,,0
frame_0035.png,extras,cup,small cup,small cup.,0.18,0.18,2,0.3192,"[1081.826171875, 854.8491821289062, 1108.3375244140625, 899.8818359375]",1
frame_0035.png,extras,door,door,door.,0.2,0.2,10,0.3109,"[229.2093505859375, 600.3399658203125, 338.882568359375, 1036.4788818359375]",1
frame_0035.png,extras,door,dark door surface,dark door surface.,0.2,0.2,6,0.3143,"[1552.1673583984375, 490.8368835449219, 1700.8023681640625, 1002.5841064453125]",1
frame_0035.png,extras,door,wooden door,wooden door.,0.2,0.2,4,0.3894,"[225.02371215820312, 600.0623779296875, 339.9544677734375, 1038.0675048828125]",1
frame_0035.png,extras,door,closed door,closed door.,0.2,0.2,5,0.3979,"[223.30911254882812, 599.9837646484375, 340.006103515625, 1039.02001953125]",1
frame_0035.png,extras,door,interior door,interior door.,0.2,0.2,10,0.3605,"[225.47531127929688, 599.1235961914062, 338.7724609375, 1037.3304443359375]",1
frame_0035.png,extras,door,single door,single door.,0.2,0.2,2,0.4058,"[222.1608428955078, 598.0459594726562, 340.78289794921875, 1039.704833984375]",1
frame_0035.png,extras,emergency exit sign,emergency exit sign,emergency exit sign.,0.18,0.18,4,0.2564,"[2761.267578125, 340.4219665527344, 2858.470458984375, 448.822509765625]",1
frame_0035.png,extras,emergency exit sign,exit sign,exit sign.,0.18,0.18,1,0.1973,"[2764.517822265625, 342.1416320800781, 2856.40966796875, 445.37750244140625]",1
frame_0035.png,extras,emergency exit sign,green emergency exit sign,green emergency exit sign.,0.18,0.18,5,0.2886,"[1403.577880859375, 888.2394409179688, 1445.4415283203125, 922.9195556640625]",1
frame_0035.png,extras,emergency exit sign,green exit sign,green exit sign.,0.18,0.18,4,0.331,"[1402.7718505859375, 888.1456909179688, 1445.47802734375, 923.4407958984375]",1
frame_0035.png,extras,emergency exit sign,running man exit sign,running man exit sign.,0.18,0.18,3,0.4432,"[1154.7901611328125, 1647.82177734375, 1711.108642578125, 1852.7325439453125]",1
frame_0035.png,extras,emergency exit sign,fire exit sign,fire exit sign.,0.18,0.18,0,0.0,,0
frame_0035.png,extras,emergency exit sign,evacuation sign,evacuation sign.,0.18,0.18,1,0.1988,"[2725.79736328125, 306.40594482421875, 2876.66650390625, 475.0506591796875]",1
frame_0035.png,extras,meeting table set,meeting table set,meeting table set.,0.2,0.2,2,0.6143,"[445.28387451171875, 854.9727172851562, 1148.2523193359375, 1079.08251953125]",1
frame_0035.png,extras,meeting table set,large meeting table,large meeting table.,0.2,0.2,1,0.7554,"[449.2484130859375, 860.3148803710938, 1146.4136962890625, 1077.321533203125]",1
frame_0035.png,extras,meeting table set,conference table,conference table.,0.2,0.2,4,0.5409,"[454.2294921875, 875.4496459960938, 1141.2972412109375, 1071.2044677734375]",1
frame_0035.png,extras,meeting table set,metallic desk,metallic desk.,0.2,0.2,2,0.6069,"[452.0003356933594, 869.4511108398438, 1144.9605712890625, 1073.0582275390625]",1
frame_0035.png,extras,meeting table set,long table with chairs,long table with chairs.,0.2,0.2,4,0.4679,"[445.9994201660156, 852.6322021484375, 1153.0517578125, 1075.6131591796875]",1
frame_0035.png,extras,meeting table set,office meeting table,office meeting table.,0.2,0.2,3,0.6247,"[451.1015625, 868.373046875, 1144.3841552734375, 1074.9266357421875]",1
frame_0035.png,extras,meeting table set,boardroom table,boardroom table.,0.2,0.2,2,0.5964,"[452.039794921875, 870.1593017578125, 1143.0098876953125, 1075.0076904296875]",1
frame_0035.png,extras,trash bin,trash bin,trash bin.,0.2,0.2,0,0.0,,0
frame_0035.png,extras,trash bin,indoor trash bin,indoor trash bin.,0.2,0.2,3,0.3552,"[2.760443687438965, 974.0326538085938, 183.07293701171875, 1197.1783447265625]",1
frame_0035.png,extras,trash bin,garbage bin,garbage bin.,0.2,0.2,2,0.2344,"[2.630581855773926, 976.2498168945312, 181.6964874267578, 1196.4483642578125]",1
frame_0035.png,extras,trash bin,waste bin,waste bin.,0.2,0.2,2,0.2388,"[2.5209169387817383, 976.2313232421875, 181.83935546875, 1196.708740234375]",1
frame_0035.png,extras,trash bin,recycling bin,recycling bin.,0.2,0.2,3,0.2751,"[1611.457275390625, 985.1827392578125, 1704.07275390625, 1044.2061767578125]",1
frame_0035.png,extras,trash bin,rubbish bin,rubbish bin.,0.2,0.2,6,0.2735,"[1.8828892707824707, 976.1011962890625, 182.05381774902344, 1197.380126953125]",1
frame_0035.png,extras,trash bin,small trash can,small trash can.,0.2,0.2,2,0.5683,"[2.364131212234497, 961.0740356445312, 188.6187286376953, 1200.7567138671875]",1
frame_0035.png,extras,water fountain,water fountain,water fountain.,0.18,0.18,3,0.3167,"[1158.2125244140625, 1655.0450439453125, 1708.67578125, 1855.7899169921875]",1
frame_0035.png,extras,water fountain,metallic water fountain,metallic water fountain.,0.18,0.18,4,0.3863,"[1156.669921875, 1652.994873046875, 1709.6644287109375, 1854.732421875]",1
frame_0035.png,extras,water fountain,drinking fountain,drinking fountain.,0.18,0.18,0,0.0,,0
frame_0035.png,extras,water fountain,water dispenser,water dispenser.,0.18,0.18,0,0.0,,0
frame_0035.png,extras,water fountain,wall water fountain,wall water fountain.,0.18,0.18,5,0.425,"[1157.0001220703125, 1654.033203125, 1709.1966552734375, 1855.2276611328125]",1
frame_0035.png,extras,water fountain,stainless water fountain,stainless water fountain.,0.18,0.18,2,0.3934,"[1154.530517578125, 1650.501953125, 1711.3243408203125, 1854.22265625]",1
frame_0036.png,production,meeting table set,ALL_GROUP,meeting table. conference table. meeting table set.,0.35,0.35,1,0.5643,"[445.84503173828125, 849.062255859375, 1149.6302490234375, 1080.6075439453125]",1
frame_0036.png,production,chair,ALL_GROUP,chair. armless chair.,0.42,0.42,3,0.442,"[452.4001159667969, 891.6552734375, 573.4661865234375, 1030.1832275390625]",1
frame_0036.png,production,bench,ALL_GROUP,bench. benches. metal bench. metallic bench. waiting bench.,0.38,0.38,0,0.0,,0
frame_0036.png,production,bottle+cup+cardboard box,ALL_GROUP,bottle. dark thermos. thermos. dark thermos bottle. cup. cups. white drinking cup. white drinking cups. cardboard box. brown cardboard. brown cardboard box.,0.28,0.28,1,0.2988,"[1608.66455078125, 981.6812133789062, 1706.096435546875, 1047.2984619140625]",1
frame_0036.png,production,water fountain+door,ALL_GROUP,water fountain. metallic fountain. metallic water fountain. door. doors. dark door. dark door surface. elevator sliding door. elevator sliding doors.,0.38,0.38,0,0.0,,0
frame_0036.png,production,emergency exit sign,ALL_GROUP,emergency exit sign. exit sign.,0.5,0.5,0,0.0,,0
frame_0036.png,production,trash bin,ALL_GROUP,trash bin. trash bins. indoor trash bin.,0.45,0.45,0,0.0,,0
frame_0036.png,extras,bench,bench,bench.,0.2,0.2,3,0.2089,"[2.120683193206787, 1753.6651611328125, 435.3468017578125, 1856.9462890625]",1
frame_0036.png,extras,bench,metal bench,metal bench.,0.2,0.2,4,0.27,"[3.1250953674316406, 1748.6278076171875, 441.9135437011719, 1854.519775390625]",1
frame_0036.png,extras,bench,waiting bench,waiting bench.,0.2,0.2,3,0.3495,"[1.6969799995422363, 1750.417724609375, 440.4836120605469, 1855.1087646484375]",1
frame_0036.png,extras,bench,sitting bench,sitting bench.,0.2,0.2,5,0.3103,"[2.450594902038574, 1751.078125, 437.2996826171875, 1855.9310302734375]",1
frame_0036.png,extras,bench,long bench,long bench.,0.2,0.2,4,0.3636,"[2236.49853515625, 1662.896240234375, 2878.22607421875, 1853.930419921875]",1
frame_0036.png,extras,bottle,bottle,bottle.,0.18,0.18,1,0.568,"[1086.2232666015625, 859.5936889648438, 1102.673095703125, 896.8890991210938]",1
frame_0036.png,extras,bottle,dark thermos bottle,dark thermos bottle.,0.18,0.18,2,0.3125,"[1082.0523681640625, 853.4490966796875, 1107.5220947265625, 901.4979248046875]",1
frame_0036.png,extras,bottle,thermos bottle,thermos bottle.,0.18,0.18,1,0.3291,"[1083.7379150390625, 856.340576171875, 1105.5743408203125, 900.6632690429688]",1
frame_0036.png,extras,bottle,water bottle,water bottle.,0.18,0.18,2,0.4329,"[1083.7340087890625, 856.9674682617188, 1105.0556640625, 900.4127807617188]",1
frame_0036.png,extras,bottle,drink bottle,drink bottle.,0.18,0.18,1,0.2916,"[1084.7823486328125, 857.401611328125, 1104.6881103515625, 899.6201782226562]",1
frame_0036.png,extras,bottle,small bottle,small bottle.,0.18,0.18,2,0.5561,"[1082.129638671875, 854.8428344726562, 1107.1253662109375, 901.3701782226562]",1
frame_0036.png,extras,cardboard box,cardboard box,cardboard box.,0.2,0.2,1,0.5246,"[1610.6759033203125, 984.66943359375, 1703.7462158203125, 1044.7962646484375]",1
frame_0036.png,extras,cardboard box,brown cardboard box,brown cardboard box.,0.2,0.2,2,0.5832,"[1608.3963623046875, 981.7365112304688, 1705.58349609375, 1046.97998046875]",1
frame_0036.png,extras,cardboard box,shipping box,shipping box.,0.2,0.2,2,0.4275,"[1611.2969970703125, 985.909912109375, 1703.284423828125, 1043.788818359375]",1
frame_0036.png,extras,cardboard box,package box,package box.,0.2,0.2,1,0.2451,"[1611.4476318359375, 985.2696533203125, 1703.5797119140625, 1043.9603271484375]",1
frame_0036.png,extras,cardboard box,small box,small box.,0.2,0.2,1,0.6751,"[1609.781982421875, 983.203369140625, 1705.2703857421875, 1045.8680419921875]",1
frame_0036.png,extras,cardboard box,box,box.,0.2,0.2,1,0.44,"[1612.104248046875, 987.1198120117188, 1702.498046875, 1042.1903076171875]",1
frame_0036.png,extras,chair,chair,chair.,0.2,0.2,8,0.2667,"[453.0765075683594, 895.1558837890625, 568.3931274414062, 1027.897705078125]",1
