image,mode,class,alias,prompt_text,threshold_box,threshold_text,n_detections,max_score,first_box_x1y1x2y2,hit
frame_0013.png,extras,electric_wheelchair,wheelchair,wheelchair.,0.2,0.2,0,0.0,,0
frame_0013.png,extras,electric_wheelchair,mobility chair,mobility chair.,0.2,0.2,4,0.2684,"[735.9236450195312, 931.176025390625, 942.4161376953125, 1049.24267578125]",1
frame_0013.png,extras,electric_wheelchair,powered mobility scooter,powered mobility scooter.,0.2,0.2,3,0.3894,"[733.8208618164062, 926.8123168945312, 947.1973266601562, 1052.17138671875]",1
frame_0013.png,extras,electric_scooter,electric scooter,electric scooter.,0.2,0.2,0,0.0,,0
frame_0013.png,extras,electric_scooter,stand-up scooter,stand-up scooter.,0.2,0.2,5,0.4739,"[107.46116638183594, 889.1272583007812, 254.9197998046875, 1018.9722900390625]",1
frame_0013.png,extras,electric_scooter,kick scooter,kick scooter.,0.2,0.2,3,0.3238,"[109.60394287109375, 893.1904296875, 257.73272705078125, 1017.1637573242188]",1
frame_0013.png,extras,electric_scooter,two-wheeled scooter,two-wheeled scooter.,0.2,0.2,2,0.5726,"[108.41282653808594, 890.9825439453125, 261.2949523925781, 1018.9475708007812]",1
frame_0013.png,extras,electric_scooter,scooter,scooter.,0.2,0.2,0,0.0,,0
frame_0013.png,extras,electric_scooter,electric kick scooter,electric kick scooter.,0.2,0.2,5,0.3344,"[109.31005859375, 893.5604858398438, 252.34930419921875, 1017.28271484375]",1
frame_0013.png,extras,prohibition_sign,prohibition sign,prohibition sign.,0.2,0.2,2,0.5527,"[71.95281219482422, 585.2919311523438, 393.173095703125, 990.2249145507812]",1
frame_0013.png,extras,prohibition_sign,no entry sign,no entry sign.,0.2,0.2,3,0.4134,"[161.41761779785156, 730.1180419921875, 367.9804992675781, 861.5628051757812]",1
frame_0013.png,extras,prohibition_sign,red prohibition sign,red prohibition sign.,0.2,0.2,2,0.4414,"[164.07034301757812, 734.014404296875, 365.96539306640625, 859.4583740234375]",1
frame_0013.png,extras,prohibition_sign,do not enter sign,do not enter sign.,0.2,0.2,2,0.3472,"[163.4827423095703, 733.0267944335938, 363.3805236816406, 860.6322021484375]",1
frame_0013.png,extras,prohibition_sign,stop sign,stop sign.,0.2,0.2,0,0.0,,0
frame_0013.png,extras,prohibition_sign,red circular sign,red circular sign.,0.2,0.2,2,0.5603,"[1146.6602783203125, 1646.8785400390625, 1696.0029296875, 1853.2156982421875]",1
frame_0013.png,extras,prohibition_sign,warning sign,warning sign.,0.2,0.2,2,0.5219,"[72.13652038574219, 585.6681518554688, 391.82928466796875, 992.3875122070312]",1
frame_0013.png,extras,prohibition_sign,red sign on ground,red sign on ground.,0.2,0.2,5,0.5318,"[10.452547073364258, 977.4522705078125, 2870.105712890625, 1848.0521240234375]",1
frame_0013.png,extras,pair_of_ramps,pair of ramps,pair of ramps.,0.18,0.18,8,0.4043,"[454.32928466796875, 729.0787963867188, 1034.6390380859375, 1009.8947143554688]",1
frame_0013.png,extras,pair_of_ramps,loading ramps,loading ramps.,0.18,0.18,5,0.3097,"[734.2996215820312, 942.947021484375, 948.4408569335938, 1050.054443359375]",1
