image,mode,class,alias,prompt_text,threshold_box,threshold_text,n_detections,max_score,first_box_x1y1x2y2,hit
frame_0025.png,production,cardboard box+plant pot+shoes,ALL_GROUP,cardboard box. brown cardboard box. cardboard package. plant pot. potted plant. flower pot. indoor plant pot. shoes. pair of shoes. footwear. black shoes.,0.3,0.3,0,0.0,,0
frame_0025.png,production,trash bin+vacuum cleaner,ALL_GROUP,trash bin. trash can. waste bin. recycling bin. row of trash bins. vacuum cleaner. upright vacuum cleaner. cordless vacuum. floor cleaner.,0.25,0.25,1,0.3061,"[1709.4693603515625, 781.1787719726562, 1824.3736572265625, 1062.5194091796875]",1
frame_0025.png,production,large power bank,ALL_GROUP,large power bank. portable power station. battery pack. power bank.,0.28,0.28,1,0.4448,"[1248.0103759765625, 793.7899780273438, 1740.346923828125, 1063.6729736328125]",1
frame_0025.png,production,door,ALL_GROUP,door. doors. dark door. elevator sliding door. sliding door.,0.26,0.26,4,0.3291,"[1249.85498046875, 801.810791015625, 1734.8746337890625, 1060.837890625]",1
frame_0025.png,production,electric vehicle,ALL_GROUP,electric vehicle. small electric vehicle. mobility scooter. scooter.,0.28,0.28,1,0.3111,"[1146.747802734375, 1654.448974609375, 1697.352294921875, 1856.676025390625]",1
frame_0025.png,extras,bench,bench,bench.,0.2,0.2,2,0.3032,"[156.69357299804688, 862.7048950195312, 789.7108154296875, 1061.173095703125]",1
frame_0025.png,extras,bench,metal bench,metal bench.,0.2,0.2,2,0.471,"[151.78408813476562, 856.8075561523438, 797.069580078125, 1064.7069091796875]",1
frame_0025.png,extras,bench,waiting bench,waiting bench.,0.2,0.2,1,0.5434,"[153.99916076660156, 858.939208984375, 793.9430541992188, 1064.9962158203125]",1
frame_0025.png,extras,bench,long bench,long bench.,0.2,0.2,3,0.4832,"[153.71331787109375, 859.0432739257812, 792.7608032226562, 1062.09033203125]",1
frame_0025.png,extras,bench,indoor bench,indoor bench.,0.2,0.2,2,0.5137,"[154.25839233398438, 856.6119384765625, 793.89111328125, 1064.7186279296875]",1
frame_0025.png,extras,cardboard box,cardboard box,cardboard box.,0.2,0.2,4,0.2799,"[1732.06884765625, 957.9313354492188, 1826.19482421875, 1062.5396728515625]",1
frame_0025.png,extras,cardboard box,brown cardboard box,brown cardboard box.,0.2,0.2,4,0.4354,"[234.7715606689453, 985.62109375, 335.25067138671875, 1093.6279296875]",1
frame_0025.png,extras,cardboard box,shipping box,shipping box.,0.2,0.2,3,0.3551,"[1254.9189453125, 801.5923461914062, 1731.964111328125, 1058.720458984375]",1
frame_0025.png,extras,cardboard box,package box,package box.,0.2,0.2,3,0.2885,"[500.7825012207031, 1018.9238891601562, 615.7342529296875, 1113.6588134765625]",1
frame_0025.png,extras,cardboard box,stacked box,stacked box.,0.2,0.2,4,0.3047,"[1732.815185546875, 959.0372314453125, 1825.9500732421875, 1061.8817138671875]",1
frame_0025.png,extras,cardboard box,box,box.,0.2,0.2,3,0.3581,"[501.7066955566406, 1021.958984375, 613.3875122070312, 1110.6505126953125]",1
frame_0025.png,extras,chair,chair,chair.,0.2,0.2,8,0.3634,"[156.32325744628906, 867.1265869140625, 312.94732666015625, 1056.6251220703125]",1
frame_0025.png,extras,chair,armless chair,armless chair.,0.2,0.2,6,0.4059,"[155.28656005859375, 854.7102661132812, 796.6674194335938, 1062.423095703125]",1
frame_0025.png,extras,chair,office chair,office chair.,0.2,0.2,7,0.4324,"[154.36306762695312, 856.7337646484375, 794.95458984375, 1064.292724609375]",1
frame_0025.png,extras,chair,swivel chair,swivel chair.,0.2,0.2,6,0.4054,"[154.13565063476562, 853.7073364257812, 796.78515625, 1064.726806640625]",1
frame_0025.png,extras,chair,rolling chair,rolling chair.,0.2,0.2,6,0.4266,"[154.2903594970703, 855.5689086914062, 795.8508911132812, 1064.0931396484375]",1
frame_0025.png,extras,chair,stool chair,stool chair.,0.2,0.2,8,0.401,"[155.49009704589844, 866.3626708984375, 312.86346435546875, 1056.766357421875]",1
frame_0025.png,extras,door,door,door.,0.2,0.2,9,0.3271,"[1254.063720703125, 803.6993408203125, 1732.3525390625, 1058.876220703125]",1
frame_0025.png,extras,door,dark door surface,dark door surface.,0.2,0.2,1,0.5652,"[1988.659912109375, 19.381189346313477, 2595.974609375, 1242.48681640625]",1
frame_0025.png,extras,door,wooden door,wooden door.,0.2,0.2,4,0.3181,"[1248.96875, 800.7268676757812, 1733.87158203125, 1059.94482421875]",1
frame_0025.png,extras,door,closed door,closed door.,0.2,0.2,8,0.4153,"[1251.37158203125, 801.6337280273438, 1733.4080810546875, 1059.8026123046875]",1
frame_0025.png,extras,door,interior door,interior door.,0.2,0.2,6,0.356,"[3.3691978454589844, 505.05926513671875, 1796.3162841796875, 1055.1759033203125]",1
frame_0025.png,extras,electric vehicle,electric vehicle,electric vehicle.,0.2,0.2,3,0.3968,"[1149.349609375, 1660.0128173828125, 1697.034423828125, 1857.8123779296875]",1
frame_0025.png,extras,electric vehicle,small electric vehicle,small electric vehicle.,0.2,0.2,2,0.5828,"[1143.3380126953125, 1649.99462890625, 1699.6683349609375, 1854.9849853515625]",1
frame_0025.png,extras,electric vehicle,electric cart,electric cart.,0.2,0.2,0,0.0,,0
frame_0025.png,extras,electric vehicle,small electric cart,small electric cart.,0.2,0.2,7,0.3423,"[1049.1781005859375, 789.4885864257812, 1142.73291015625, 1058.26904296875]",1
frame_0025.png,extras,electric vehicle,compact electric car,compact electric car.,0.2,0.2,2,0.4691,"[1147.2823486328125, 1655.0076904296875, 1697.9146728515625, 1854.9893798828125]",1
frame_0025.png,extras,electric vehicle,indoor electric vehicle,indoor electric vehicle.,0.2,0.2,6,0.3918,"[5.913219451904297, 4.803154945373535, 2872.633544921875, 1852.486083984375]",1
frame_0025.png,extras,electric vehicle,robot platform,robot platform.,0.2,0.2,3,0.4188,"[1253.026123046875, 798.0614624023438, 1735.747802734375, 1059.5911865234375]",1
frame_0025.png,extras,large power bank,large power bank,large power bank.,0.18,0.18,1,0.6171,"[1247.3963623046875, 792.8486328125, 1738.6776123046875, 1063.114501953125]",1
frame_0025.png,extras,large power bank,portable power bank battery,portable power bank battery.,0.18,0.18,9,0.4868,"[498.2703552246094, 1017.7218627929688, 616.8978881835938, 1114.6951904296875]",1
frame_0025.png,extras,large power bank,power bank,power bank.,0.18,0.18,5,0.4954,"[1252.244140625, 800.3113403320312, 1733.47509765625, 1059.5791015625]",1
frame_0025.png,extras,large power bank,battery pack,battery pack.,0.18,0.18,8,0.4422,"[500.4014892578125, 1018.6350708007812, 615.4268188476562, 1113.453125]",1
frame_0025.png,extras,large power bank,large battery,large battery.,0.18,0.18,9,0.4483,"[499.53045654296875, 1018.210693359375, 616.3124389648438, 1114.179931640625]",1
frame_0025.png,extras,large power bank,portable battery,portable battery.,0.18,0.18,9,0.5094,"[499.77972412109375, 1018.4863891601562, 615.8335571289062, 1113.945556640625]",1
frame_0025.png,extras,large power bank,rectangular battery box,rectangular battery box.,0.18,0.18,8,0.4305,"[499.022705078125, 1018.614990234375, 616.8118286132812, 1114.2840576171875]",1
frame_0025.png,extras,meeting table set,meeting table set,meeting table set.,0.2,0.2,1,0.5601,"[148.0640106201172, 852.0135498046875, 796.0654907226562, 1091.0540771484375]",1
frame_0025.png,extras,meeting table set,large meeting table,large meeting table.,0.2,0.2,1,0.7158,"[149.6620635986328, 917.5709228515625, 784.5712890625, 1071.7635498046875]",1
frame_0025.png,extras,meeting table set,conference table,conference table.,0.2,0.2,2,0.5682,"[154.43174743652344, 929.2903442382812, 776.699951171875, 1064.5543212890625]",1
frame_0025.png,extras,meeting table set,long table with chairs,long table with chairs.,0.2,0.2,3,0.4513,"[147.3115692138672, 844.9788208007812, 805.82080078125, 1075.47216796875]",1
frame_0025.png,extras,meeting table set,office meeting table,office meeting table.,0.2,0.2,2,0.5319,"[153.22874450683594, 927.3074340820312, 777.348876953125, 1067.0]",1
frame_0025.png,extras,meeting table set,long rectangular table,long rectangular table.,0.2,0.2,1,0.6677,"[151.71676635742188, 925.6353149414062, 784.0667724609375, 1066.3399658203125]",1
frame_0025.png,extras,plant pot,plant pot,plant pot.,0.2,0.2,1,0.349,"[236.80665588378906, 992.9111328125, 332.9497375488281, 1091.0340576171875]",1
frame_0025.png,extras,plant pot,potted plant in plastic pot,potted plant in plastic pot.,0.2,0.2,6,0.4391,"[228.75726318359375, 977.460693359375, 338.6246643066406, 1097.541748046875]",1
frame_0025.png,extras,plant pot,potted plant,potted plant.,0.2,0.2,4,0.2837,"[236.19790649414062, 992.375, 333.57208251953125, 1091.189697265625]",1
frame_0025.png,extras,plant pot,indoor potted plant,indoor potted plant.,0.2,0.2,2,0.2836,"[236.00999450683594, 987.20849609375, 334.79248046875, 1092.6676025390625]",1
frame_0025.png,extras,plant pot,flower pot,flower pot.,0.2,0.2,3,0.5534,"[236.95004272460938, 992.5515747070312, 332.3480529785156, 1090.9879150390625]",1
frame_0025.png,extras,plant pot,plastic plant pot,plastic plant pot.,0.2,0.2,2,0.4787,"[235.2556915283203, 988.890380859375, 333.903564453125, 1093.229736328125]",1
frame_0025.png,extras,shoes,shoes,shoes.,0.18,0.18,5,0.4933,"[1153.122802734375, 1663.4910888671875, 1694.020751953125, 1857.1968994140625]",1
frame_0025.png,extras,shoes,pair of indoor shoes,pair of indoor shoes.,0.18,0.18,8,0.4415,"[1142.4022216796875, 1649.3995361328125, 1700.8349609375, 1854.6920166015625]",1
frame_0025.png,extras,shoes,indoor shoes,indoor shoes.,0.18,0.18,9,0.505,"[1151.8775634765625, 1662.0909423828125, 1695.31396484375, 1857.496826171875]",1
frame_0025.png,extras,shoes,pair of shoes,pair of shoes.,0.18,0.18,9,0.4327,"[1141.7071533203125, 1648.6597900390625, 1700.3330078125, 1855.4239501953125]",1
frame_0025.png,extras,shoes,sneakers,sneakers.,0.18,0.18,3,0.3493,"[1154.1041259765625, 1663.9542236328125, 1693.5487060546875, 1856.9173583984375]",1
frame_0025.png,extras,shoes,slippers,slippers.,0.18,0.18,1,0.2848,"[1154.2584228515625, 1664.208251953125, 1693.8480224609375, 1856.479736328125]",1
frame_0025.png,extras,shoes,shoe pair on floor,shoe pair on floor.,0.18,0.18,7,0.6448,"[10.057382583618164, 1025.25537109375, 2868.93359375, 1846.87451171875]",1
frame_0025.png,extras,trash bin,trash bin,trash bin.,0.2,0.2,0,0.0,,0
frame_0025.png,extras,trash bin,indoor trash bin,indoor trash bin.,0.2,0.2,4,0.4796,"[235.36781311035156, 988.6471557617188, 333.56524658203125, 1092.938232421875]",1
frame_0025.png,extras,trash bin,garbage bin,garbage bin.,0.2,0.2,3,0.3717,"[236.39097595214844, 990.1687622070312, 333.031494140625, 1092.569091796875]",1
frame_0025.png,extras,trash bin,waste bin,waste bin.,0.2,0.2,3,0.4134,"[236.15228271484375, 989.8607788085938, 333.22882080078125, 1092.73193359375]",1
frame_0025.png,extras,trash bin,recycling bin,recycling bin.,0.2,0.2,4,0.4521,"[235.94302368164062, 990.2635498046875, 333.2611083984375, 1092.59765625]",1
frame_0025.png,extras,trash bin,small trash can,small trash can.,0.2,0.2,1,0.6901,"[230.79031372070312, 981.6995239257812, 337.53912353515625, 1096.6038818359375]",1
frame_0025.png,extras,vacuum cleaner,vacuum cleaner,vacuum cleaner.,0.2,0.2,4,0.4598,"[1054.2845458984375, 793.1013793945312, 1132.9373779296875, 1052.9534912109375]",1
frame_0025.png,extras,vacuum cleaner,upright vacuum cleaner,upright vacuum cleaner.,0.2,0.2,3,0.4523,"[1708.24755859375, 780.997802734375, 1820.4437255859375, 1061.1744384765625]",1
frame_0025.png,extras,vacuum cleaner,stick vacuum,stick vacuum.,0.2,0.2,1,0.2124,"[1056.366943359375, 795.2969970703125, 1130.6201171875, 1049.9879150390625]",1
frame_0025.png,extras,vacuum cleaner,household vacuum,household vacuum.,0.2,0.2,7,0.4712,"[1055.2431640625, 794.6359252929688, 1131.2886962890625, 1051.5577392578125]",1
frame_0025.png,extras,vacuum cleaner,robot vacuum,robot vacuum.,0.2,0.2,4,0.3048,"[1711.86083984375, 783.6005859375, 1817.9097900390625, 1059.435791015625]",1
frame_0025.png,extras,vacuum cleaner,cordless vacuum cleaner,cordless vacuum cleaner.,0.2,0.2,4,0.4585,"[1708.9200439453125, 782.3369750976562, 1823.6104736328125, 1062.0748291015625]",1
frame_0026.png,production,meeting table set,ALL_GROUP,meeting table. conference table. table with chairs. meeting table set.,0.32,0.32,1,0.3727,"[3.783717155456543, 817.9258422851562, 488.1109619140625, 1098.54931640625]",1
frame_0026.png,production,chair,ALL_GROUP,chair. chairs. armless chair.,0.36,0.36,5,0.436,"[226.89219665527344, 835.9944458007812, 477.0061950683594, 1091.7572021484375]",1
frame_0026.png,production,bench,ALL_GROUP,bench. metal bench. waiting bench.,0.34,0.34,1,0.4022,"[228.6301727294922, 836.437255859375, 477.7490234375, 1090.5509033203125]",1
frame_0026.png,production,cardboard box+plant pot+shoes,ALL_GROUP,cardboard box. brown cardboard box. cardboard package. plant pot. potted plant. flower pot. indoor plant pot. shoes. pair of shoes. footwear. black shoes.,0.3,0.3,0,0.0,,0
frame_0026.png,production,trash bin+vacuum cleaner,ALL_GROUP,trash bin. trash can. waste bin. recycling bin. row of trash bins. vacuum cleaner. upright vacuum cleaner. cordless vacuum. floor cleaner.,0.25,0.25,2,0.3488,"[1036.65966796875, 772.9163208007812, 1623.6759033203125, 1089.50537109375]",1
frame_0026.png,production,large power bank,ALL_GROUP,large power bank. portable power station. battery pack. power bank.,0.28,0.28,1,0.3832,"[1036.3839111328125, 771.1582641601562, 1626.1866455078125, 1091.4468994140625]",1
frame_0026.png,production,door,ALL_GROUP,door. doors. dark door. elevator sliding door. sliding door.,0.26,0.26,5,0.3537,"[1039.03173828125, 775.9287109375, 1621.411865234375, 1088.7025146484375]",1
frame_0026.png,production,electric vehicle,ALL_GROUP,electric vehicle. small electric vehicle. mobility scooter. scooter.,0.28,0.28,0,0.0,,0
frame_0026.png,extras,bench,bench,bench.,0.2,0.2,1,0.2051,"[1.6825389862060547, 1739.7464599609375, 432.57073974609375, 1857.16845703125]",1
frame_0026.png,extras,bench,metal bench,metal bench.,0.2,0.2,6,0.3151,"[228.75515747070312, 834.7700805664062, 478.7449645996094, 1090.8154296875]",1
frame_0026.png,extras,bench,waiting bench,waiting bench.,0.2,0.2,5,0.383,"[230.59869384765625, 837.4485473632812, 477.1116943359375, 1089.0345458984375]",1
frame_0026.png,extras,bench,long bench,long bench.,0.2,0.2,5,0.326,"[2258.625732421875, 1670.501708984375, 2878.03564453125, 1853.3194580078125]",1
frame_0026.png,extras,bench,indoor bench,indoor bench.,0.2,0.2,7,0.2766,"[1.907501220703125, 831.90283203125, 475.97576904296875, 1091.0821533203125]",1
frame_0026.png,extras,cardboard box,cardboard box,cardboard box.,0.2,0.2,3,0.3544,"[1618.814453125, 963.586669921875, 1733.957763671875, 1087.3779296875]",1
frame_0026.png,extras,cardboard box,brown cardboard box,brown cardboard box.,0.2,0.2,3,0.4662,"[1617.56005859375, 961.0182495117188, 1736.5992431640625, 1089.0234375]",1
frame_0026.png,extras,cardboard box,shipping box,shipping box.,0.2,0.2,3,0.4562,"[1040.753173828125, 775.8336181640625, 1620.2467041015625, 1087.4757080078125]",1
frame_0026.png,extras,cardboard box,package box,package box.,0.2,0.2,3,0.2928,"[20.034347534179688, 1047.4739990234375, 162.53692626953125, 1180.1510009765625]",1
frame_0026.png,extras,cardboard box,stacked box,stacked box.,0.2,0.2,3,0.3512,"[1040.269775390625, 775.4721069335938, 1620.7762451171875, 1087.6884765625]",1
frame_0026.png,extras,cardboard box,box,box.,0.2,0.2,2,0.3836,"[20.908092498779297, 1050.30419921875, 160.86572265625, 1178.5697021484375]",1
frame_0026.png,extras,chair,chair,chair.,0.2,0.2,8,0.4229,"[225.15451049804688, 839.1702880859375, 474.5583190917969, 1090.0758056640625]",1
frame_0026.png,extras,chair,armless chair,armless chair.,0.2,0.2,4,0.5148,"[229.8263397216797, 835.5962524414062, 477.460205078125, 1088.817626953125]",1
frame_0026.png,extras,chair,office chair,office chair.,0.2,0.2,5,0.5572,"[226.681640625, 837.0076293945312, 475.9634704589844, 1090.72021484375]",1
frame_0026.png,extras,chair,swivel chair,swivel chair.,0.2,0.2,4,0.5304,"[227.8831329345703, 835.4932250976562, 477.5577392578125, 1090.505615234375]",1
frame_0026.png,extras,chair,rolling chair,rolling chair.,0.2,0.2,5,0.4913,"[228.3837432861328, 836.4620361328125, 476.3699035644531, 1089.927001953125]",1
frame_0026.png,extras,chair,stool chair,stool chair.,0.2,0.2,9,0.5171,"[228.44361877441406, 837.7386474609375, 475.4616394042969, 1089.4801025390625]",1
frame_0026.png,extras,door,door,door.,0.2,0.2,8,0.3428,"[1043.5263671875, 864.189208984375, 1158.716552734375, 1083.47412109375]",1
frame_0026.png,extras,door,dark door surface,dark door surface.,0.2,0.2,2,0.5157,"[1999.009765625, 6.06612491607666, 2872.166015625, 1351.7530517578125]",1
frame_0026.png,extras,door,wooden door,wooden door.,0.2,0.2,7,0.3231,"[1038.16650390625, 775.7837524414062, 1622.5791015625, 1088.362548828125]",1
frame_0026.png,extras,door,closed door,closed door.,0.2,0.2,8,0.3916,"[1039.6080322265625, 775.5579223632812, 1621.7962646484375, 1088.0799560546875]",1
frame_0026.png,extras,door,interior door,interior door.,0.2,0.2,14,0.3772,"[1039.7093505859375, 776.7750854492188, 1621.0985107421875, 1087.0933837890625]",1
frame_0026.png,extras,electric vehicle,electric vehicle,electric vehicle.,0.2,0.2,4,0.3288,"[1147.8380126953125, 1656.3629150390625, 1699.0465087890625, 1857.560546875]",1
frame_0026.png,extras,electric vehicle,small electric vehicle,small electric vehicle.,0.2,0.2,2,0.5641,"[1143.1817626953125, 1647.396240234375, 1701.149169921875, 1854.7760009765625]",1
frame_0026.png,extras,electric vehicle,electric cart,electric cart.,0.2,0.2,0,0.0,,0
frame_0026.png,extras,electric vehicle,small electric cart,small electric cart.,0.2,0.2,5,0.432,"[1599.0030517578125, 760.1863403320312, 1739.6600341796875, 1090.8369140625]",1
frame_0026.png,extras,electric vehicle,compact electric car,compact electric car.,0.2,0.2,2,0.4838,"[1146.283447265625, 1652.3651123046875, 1699.5849609375, 1854.85205078125]",1
frame_0026.png,extras,electric vehicle,indoor electric vehicle,indoor electric vehicle.,0.2,0.2,7,0.441,"[5.939397811889648, 4.153931617736816, 2872.268310546875, 1852.296630859375]",1
frame_0026.png,extras,electric vehicle,robot platform,robot platform.,0.2,0.2,5,0.5624,"[1038.336181640625, 772.0252685546875, 1627.049072265625, 1088.739990234375]",1
frame_0026.png,extras,large power bank,large power bank,large power bank.,0.18,0.18,1,0.655,"[1034.80908203125, 767.7003173828125, 1628.87939453125, 1091.66162109375]",1
frame_0026.png,extras,large power bank,portable power bank battery,portable power bank battery.,0.18,0.18,14,0.4276,"[1619.148681640625, 964.59033203125, 1734.678955078125, 1088.07177734375]",1
frame_0026.png,extras,large power bank,power bank,power bank.,0.18,0.18,4,0.5035,"[1039.8355712890625, 775.2046508789062, 1621.010009765625, 1088.041259765625]",1
frame_0026.png,extras,large power bank,battery pack,battery pack.,0.18,0.18,16,0.3734,"[1168.0433349609375, 784.1195678710938, 1273.9622802734375, 856.4691162109375]",1
frame_0026.png,extras,large power bank,large battery,large battery.,0.18,0.18,15,0.5021,"[1039.3033447265625, 774.8941040039062, 1621.7926025390625, 1088.6907958984375]",1
frame_0026.png,extras,large power bank,portable battery,portable battery.,0.18,0.18,19,0.3881,"[1167.748046875, 782.970703125, 1274.185546875, 856.4618530273438]",1
frame_0026.png,extras,large power bank,rectangular battery box,rectangular battery box.,0.18,0.18,13,0.3902,"[1619.599365234375, 964.4226684570312, 1734.6326904296875, 1087.41943359375]",1
frame_0026.png,extras,meeting table set,meeting table set,meeting table set.,0.2,0.2,4,0.4026,"[2.558763027191162, 827.3878173828125, 478.82537841796875, 1100.0467529296875]",1
frame_0026.png,extras,meeting table set,large meeting table,large meeting table.,0.2,0.2,1,0.6356,"[1034.869140625, 766.8737182617188, 1628.7176513671875, 1091.80126953125]",1
frame_0026.png,extras,meeting table set,conference table,conference table.,0.2,0.2,6,0.4225,"[1040.708251953125, 775.5096435546875, 1621.4287109375, 1087.286376953125]",1
frame_0026.png,extras,meeting table set,long table with chairs,long table with chairs.,0.2,0.2,9,0.4117,"[4.066421985626221, 823.0513305664062, 484.01556396484375, 1093.0504150390625]",1
frame_0026.png,extras,meeting table set,office meeting table,office meeting table.,0.2,0.2,7,0.413,"[1039.18994140625, 773.2399291992188, 1624.835693359375, 1087.880859375]",1
frame_0026.png,extras,meeting table set,long rectangular table,long rectangular table.,0.2,0.2,2,0.5068,"[1038.05029296875, 772.8218383789062, 1623.579345703125, 1089.8331298828125]",1
frame_0026.png,extras,plant pot,plant pot,plant pot.,0.2,0.2,2,0.2943,"[792.0664672851562, 764.526123046875, 892.7218017578125, 1080.2137451171875]",1
frame_0026.png,extras,plant pot,potted plant in plastic pot,potted plant in plastic pot.,0.2,0.2,2,0.5742,"[790.2286376953125, 756.090576171875, 908.5572509765625, 1087.7716064453125]",1
frame_0026.png,extras,plant pot,potted plant,potted plant.,0.2,0.2,2,0.3623,"[1606.783935546875, 766.6920776367188, 1733.103759765625, 1086.062255859375]",1
frame_0026.png,extras,plant pot,indoor potted plant,indoor potted plant.,0.2,0.2,3,0.3189,"[793.7864379882812, 762.2033081054688, 899.7885131835938, 1082.3818359375]",1
frame_0026.png,extras,plant pot,flower pot,flower pot.,0.2,0.2,2,0.2273,"[20.907299041748047, 1048.0745849609375, 160.84271240234375, 1178.8658447265625]",1
frame_0026.png,extras,plant pot,plastic plant pot,plastic plant pot.,0.2,0.2,0,0.0,,0
frame_0026.png,extras,shoes,shoes,shoes.,0.18,0.18,6,0.3908,"[792.60205078125, 1055.367431640625, 877.613037109375, 1081.178955078125]",1
frame_0026.png,extras,shoes,pair of indoor shoes,pair of indoor shoes.,0.18,0.18,5,0.4645,"[784.8770751953125, 1041.8515625, 884.3169555664062, 1089.5001220703125]",1
frame_0026.png,extras,shoes,indoor shoes,indoor shoes.,0.18,0.18,9,0.4266,"[1149.8179931640625, 1657.9189453125, 1697.737548828125, 1857.1878662109375]",1
frame_0026.png,extras,shoes,pair of shoes,pair of shoes.,0.18,0.18,9,0.5366,"[783.7362670898438, 1041.107666015625, 884.9066162109375, 1090.1348876953125]",1
frame_0026.png,extras,shoes,sneakers,sneakers.,0.18,0.18,2,0.2856,"[793.5484008789062, 1055.4154052734375, 876.5736083984375, 1079.892578125]",1
frame_0026.png,extras,shoes,slippers,slippers.,0.18,0.18,1,0.1849,"[1151.8892822265625, 1659.5364990234375, 1695.863037109375, 1856.5836181640625]",1
frame_0026.png,extras,shoes,shoe pair on floor,shoe pair on floor.,0.18,0.18,5,0.6494,"[9.457340240478516, 1053.9635009765625, 2868.63916015625, 1847.4097900390625]",1
frame_0026.png,extras,trash bin,trash bin,trash bin.,0.2,0.2,0,0.0,,0
frame_0026.png,extras,trash bin,indoor trash bin,indoor trash bin.,0.2,0.2,8,0.4234,"[1039.723388671875, 774.3269653320312, 1622.6097412109375, 1088.79736328125]",1
frame_0026.png,extras,trash bin,garbage bin,garbage bin.,0.2,0.2,8,0.2586,"[20.040225982666016, 1047.6044921875, 162.79757690429688, 1180.4322509765625]",1
frame_0026.png,extras,trash bin,waste bin,waste bin.,0.2,0.2,7,0.2789,"[20.013935089111328, 1047.7880859375, 162.9813690185547, 1180.572265625]",1
frame_0026.png,extras,trash bin,recycling bin,recycling bin.,0.2,0.2,6,0.4835,"[1040.6650390625, 776.2482299804688, 1620.801025390625, 1088.0318603515625]",1
frame_0026.png,extras,trash bin,small trash can,small trash can.,0.2,0.2,2,0.6266,"[15.106050491333008, 1041.0240478515625, 169.12474060058594, 1184.376220703125]",1
frame_0026.png,extras,vacuum cleaner,vacuum cleaner,vacuum cleaner.,0.2,0.2,4,0.4893,"[790.7203369140625, 761.0494995117188, 897.3607177734375, 1083.248779296875]",1
frame_0026.png,extras,vacuum cleaner,upright vacuum cleaner,upright vacuum cleaner.,0.2,0.2,3,0.482,"[790.8445434570312, 759.685302734375, 900.4398803710938, 1085.4490966796875]",1
frame_0026.png,extras,vacuum cleaner,stick vacuum,stick vacuum.,0.2,0.2,0,0.0,,0
frame_0026.png,extras,vacuum cleaner,household vacuum,household vacuum.,0.2,0.2,6,0.4719,"[791.4028930664062, 762.1678466796875, 896.1994018554688, 1082.177490234375]",1
frame_0026.png,extras,vacuum cleaner,robot vacuum,robot vacuum.,0.2,0.2,3,0.3022,"[790.4134521484375, 761.1439819335938, 897.9982299804688, 1083.1978759765625]",1
frame_0026.png,extras,vacuum cleaner,cordless vacuum cleaner,cordless vacuum cleaner.,0.2,0.2,4,0.4707,"[789.4697265625, 760.5665283203125, 898.9972534179688, 1084.6439208984375]",1
frame_0027.png,production,meeting table set,ALL_GROUP,meeting table. conference table. table with chairs. meeting table set.,0.32,0.32,1,0.3275,"[3.7134647369384766, 809.29931640625, 332.8056945800781, 1130.3692626953125]",1
frame_0027.png,production,chair,ALL_GROUP,chair. chairs. armless chair.,0.36,0.36,4,0.4557,"[0.5331480503082275, 825.6663818359375, 152.71424865722656, 1117.992919921875]",1
frame_0027.png,production,bench,ALL_GROUP,bench. metal bench. waiting bench.,0.34,0.34,1,0.428,"[55.17920684814453, 824.5460205078125, 324.2333679199219, 1122.5849609375]",1
frame_0027.png,production,cardboard box+plant pot+shoes,ALL_GROUP,cardboard box. brown cardboard box. cardboard package. plant pot. potted plant. flower pot. indoor plant pot. shoes. pair of shoes. footwear. black shoes.,0.3,0.3,0,0.0,,0
frame_0027.png,production,trash bin+vacuum cleaner,ALL_GROUP,trash bin. trash can. waste bin. recycling bin. row of trash bins. vacuum cleaner. upright vacuum cleaner. cordless vacuum. floor cleaner.,0.25,0.25,2,0.3845,"[949.3435668945312, 741.9614868164062, 1667.94384765625, 1129.984619140625]",1
frame_0027.png,production,large power bank,ALL_GROUP,large power bank. portable power station. battery pack. power bank.,0.28,0.28,3,0.4244,"[947.3948364257812, 738.08984375, 1672.67431640625, 1133.066162109375]",1
frame_0027.png,production,door,ALL_GROUP,door. doors. dark door. elevator sliding door. sliding door.,0.26,0.26,4,0.3363,"[951.8165893554688, 745.2160034179688, 1666.2418212890625, 1128.9932861328125]",1
frame_0027.png,production,electric vehicle,ALL_GROUP,electric vehicle. small electric vehicle. mobility scooter. scooter.,0.28,0.28,0,0.0,,0
frame_0027.png,extras,bench,bench,bench.,0.2,0.2,1,0.207,"[60.683528900146484, 828.3656616210938, 319.8630065917969, 1119.3853759765625]",1
frame_0027.png,extras,bench,metal bench,metal bench.,0.2,0.2,3,0.3974,"[55.017921447753906, 821.4869384765625, 325.42498779296875, 1121.44189453125]",1
frame_0027.png,extras,bench,waiting bench,waiting bench.,0.2,0.2,4,0.406,"[952.2733764648438, 744.3989868164062, 1670.1995849609375, 1128.5203857421875]",1
frame_0027.png,extras,bench,long bench,long bench.,0.2,0.2,2,0.3693,"[953.2702026367188, 743.9843139648438, 1666.8504638671875, 1127.5587158203125]",1
frame_0027.png,extras,bench,indoor bench,indoor bench.,0.2,0.2,4,0.3285,"[952.4950561523438, 743.54150390625, 1667.201904296875, 1126.77734375]",1
frame_0027.png,extras,cardboard box,cardboard box,cardboard box.,0.2,0.2,2,0.4474,"[1659.1654052734375, 976.8642578125, 1804.298583984375, 1127.0718994140625]",1
frame_0027.png,extras,cardboard box,brown cardboard box,brown cardboard box.,0.2,0.2,2,0.5378,"[1657.6904296875, 974.52099609375, 1806.1607666015625, 1128.3760986328125]",1
